FiscalYear,Chain,Category,Territory,Segment,Buyer,Value Column Name,Value
"2014","Fashions Direct","010-Womens","PA","4007","Hubbard, Quintessa","Variance","0"
"2014","Fashions Direct","010-Womens","PA","4007","Hubbard, Quintessa","Variance %","0"
"2014","Fashions Direct","010-Womens","PA","4203","Buchanan, Alma","TotalSales","2641.7800000000007"
"2014","Fashions Direct","010-Womens","PA","4203","Buchanan, Alma","TotalSalesLY","2465.9500000000003"
"2014","Fashions Direct","010-Womens","PA","4203","Buchanan, Alma","TotalUnits","375"
"2014","Fashions Direct","010-Womens","PA","4203","Buchanan, Alma","Variance","175.83000000000038"
"2014","Fashions Direct","010-Womens","PA","4203","Buchanan, Alma","Variance %","0.07130314888785257"
"2014","Fashions Direct","010-Womens","PA","4203","Carr, Slade","TotalSales","913.88"
"2014","Fashions Direct","010-Womens","PA","4203","Carr, Slade","TotalSalesLY","852.45"
"2014","Fashions Direct","010-Womens","PA","4203","Carr, Slade","TotalUnits","189"
"2014","Fashions Direct","010-Womens","PA","4203","Carr, Slade","Variance","61.42999999999995"
"2014","Fashions Direct","010-Womens","PA","4203","Carr, Slade","Variance %","0.07206287758812834"
"2014","Fashions Direct","010-Womens","PA","4203","Ward, Kermit","TotalSales","92.5"
"2014","Fashions Direct","010-Womens","PA","4203","Ward, Kermit","TotalSalesLY","92.5"
"2014","Fashions Direct","010-Womens","PA","4203","Ward, Kermit","TotalUnits","29"
"2014","Fashions Direct","010-Womens","PA","4203","Ward, Kermit","Variance","0"
"2014","Fashions Direct","010-Womens","PA","4203","Ward, Kermit","Variance %","0"
"2014","Fashions Direct","010-Womens","PA","4203","Hubbard, Quintessa","TotalSales","50"
"2014","Fashions Direct","010-Womens","PA","4203","Hubbard, Quintessa","TotalSalesLY","50"
"2014","Fashions Direct","010-Womens","PA","4203","Hubbard, Quintessa","TotalUnits","8"
"2014","Fashions Direct","010-Womens","PA","4203","Hubbard, Quintessa","Variance","0"
"2014","Fashions Direct","010-Womens","PA","4203","Hubbard, Quintessa","Variance %","0"
"2014","Fashions Direct","010-Womens","PA","4203","Lynn, Farrah","TotalSales","29"
"2014","Fashions Direct","010-Womens","PA","4203","Lynn, Farrah","TotalSalesLY","29"
"2014","Fashions Direct","010-Womens","PA","4203","Lynn, Farrah","TotalUnits","15"
"2014","Fashions Direct","010-Womens","PA","4203","Lynn, Farrah","Variance","0"
"2014","Fashions Direct","010-Womens","PA","4203","Lynn, Farrah","Variance %","0"
"2014","Fashions Direct","010-Womens","PA","4328","Buchanan, Alma","TotalSales","3580.8899999999976"
"2014","Fashions Direct","010-Womens","PA","4328","Buchanan, Alma","TotalSalesLY","3515.399999999998"
"2014","Fashions Direct","010-Womens","PA","4328","Buchanan, Alma","TotalUnits","662"
"2014","Fashions Direct","010-Womens","PA","4328","Buchanan, Alma","Variance","65.48999999999978"
"2014","Fashions Direct","010-Womens","PA","4328","Buchanan, Alma","Variance %","0.018629458952039595"
"2014","Fashions Direct","010-Womens","PA","4328","Hubbard, Quintessa","TotalSales","13"
"2014","Fashions Direct","010-Womens","PA","4328","Hubbard, Quintessa","TotalSalesLY","13"
"2014","Fashions Direct","010-Womens","PA","4328","Hubbard, Quintessa","TotalUnits","7"
"2014","Fashions Direct","010-Womens","PA","4328","Hubbard, Quintessa","Variance","0"
"2014","Fashions Direct","010-Womens","PA","4328","Hubbard, Quintessa","Variance %","0"
"2014","Fashions Direct","010-Womens","PA","4277","Long, Amy","TotalSales","1569.22"
"2014","Fashions Direct","010-Womens","PA","4277","Long, Amy","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4277","Long, Amy","TotalUnits","121"
"2014","Fashions Direct","010-Womens","PA","4277","Long, Amy","Variance","1569.22"
"2014","Fashions Direct","010-Womens","PA","4277","Long, Amy","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4277","Petty, Perry","TotalSales","997.0200000000001"
"2014","Fashions Direct","010-Womens","PA","4277","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4277","Petty, Perry","TotalUnits","109"
"2014","Fashions Direct","010-Womens","PA","4277","Petty, Perry","Variance","997.02"
"2014","Fashions Direct","010-Womens","PA","4277","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4277","Buchanan, Alma","TotalSales","909.6400000000001"
"2014","Fashions Direct","010-Womens","PA","4277","Buchanan, Alma","TotalSalesLY","779.22"
"2014","Fashions Direct","010-Womens","PA","4277","Buchanan, Alma","TotalUnits","101"
"2014","Fashions Direct","010-Womens","PA","4277","Buchanan, Alma","Variance","130.41999999999996"
"2014","Fashions Direct","010-Womens","PA","4277","Buchanan, Alma","Variance %","0.167372500705834"
"2014","Fashions Direct","010-Womens","PA","4277","Barrett, Galvin","TotalSales","116.92"
"2014","Fashions Direct","010-Womens","PA","4277","Barrett, Galvin","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4277","Barrett, Galvin","TotalUnits","8"
"2014","Fashions Direct","010-Womens","PA","4277","Barrett, Galvin","Variance","116.92"
"2014","Fashions Direct","010-Womens","PA","4277","Barrett, Galvin","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4277","Wright, Howard","TotalSales","-0.9900000000000002"
"2014","Fashions Direct","010-Womens","PA","4277","Wright, Howard","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4277","Wright, Howard","TotalUnits","3"
"2014","Fashions Direct","010-Womens","PA","4277","Wright, Howard","Variance","-0.99"
"2014","Fashions Direct","010-Womens","PA","4277","Wright, Howard","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4801","Bolton, Marshall","TotalSales","1173.3700000000001"
"2014","Fashions Direct","010-Womens","PA","4801","Bolton, Marshall","TotalSalesLY","1173.3700000000001"
"2014","Fashions Direct","010-Womens","PA","4801","Bolton, Marshall","TotalUnits","532"
"2014","Fashions Direct","010-Womens","PA","4801","Bolton, Marshall","Variance","0"
"2014","Fashions Direct","010-Womens","PA","4801","Bolton, Marshall","Variance %","0"
"2014","Fashions Direct","010-Womens","PA","4801","Clemons, Uma","TotalSales","844.94"
"2014","Fashions Direct","010-Womens","PA","4801","Clemons, Uma","TotalSalesLY","844.94"
"2014","Fashions Direct","010-Womens","PA","4801","Clemons, Uma","TotalUnits","466"
"2014","Fashions Direct","010-Womens","PA","4801","Clemons, Uma","Variance","0"
"2014","Fashions Direct","010-Womens","PA","4801","Clemons, Uma","Variance %","0"
"2014","Fashions Direct","010-Womens","PA","4801","Mccray, Nayda","TotalSales","737.52"
"2014","Fashions Direct","010-Womens","PA","4801","Mccray, Nayda","TotalSalesLY","87.82"
"2014","Fashions Direct","010-Womens","PA","4801","Mccray, Nayda","TotalUnits","405"
"2014","Fashions Direct","010-Womens","PA","4801","Mccray, Nayda","Variance","649.7"
"2014","Fashions Direct","010-Womens","PA","4801","Mccray, Nayda","Variance %","7.398086996128446"
"2014","Fashions Direct","010-Womens","PA","4801","Buchanan, Alma","TotalSales","485.58"
"2014","Fashions Direct","010-Womens","PA","4801","Buchanan, Alma","TotalSalesLY","443.08"
"2014","Fashions Direct","010-Womens","PA","4801","Buchanan, Alma","TotalUnits","117"
"2014","Fashions Direct","010-Womens","PA","4801","Buchanan, Alma","Variance","42.5"
"2014","Fashions Direct","010-Womens","PA","4801","Buchanan, Alma","Variance %","0.09591947278143902"
"2014","Fashions Direct","010-Womens","PA","4801","Mendez, Jerry","TotalSales","304.37"
"2014","Fashions Direct","010-Womens","PA","4801","Mendez, Jerry","TotalSalesLY","304.37"
"2014","Fashions Direct","010-Womens","PA","4801","Mendez, Jerry","TotalUnits","244"
"2014","Fashions Direct","010-Womens","PA","4801","Mendez, Jerry","Variance","0"
"2014","Fashions Direct","010-Womens","PA","4801","Mendez, Jerry","Variance %","0"
"2014","Fashions Direct","010-Womens","PA","4801","Hubbard, Quintessa","TotalSales","6"
"2014","Fashions Direct","010-Womens","PA","4801","Hubbard, Quintessa","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4801","Hubbard, Quintessa","TotalUnits","6"
"2014","Fashions Direct","010-Womens","PA","4801","Hubbard, Quintessa","Variance","6"
"2014","Fashions Direct","010-Womens","PA","4801","Hubbard, Quintessa","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4877","Petty, Perry","TotalSales","1854.8699999999997"
"2014","Fashions Direct","010-Womens","PA","4877","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4877","Petty, Perry","TotalUnits","157"
"2014","Fashions Direct","010-Womens","PA","4877","Petty, Perry","Variance","1854.87"
"2014","Fashions Direct","010-Womens","PA","4877","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4877","Barrett, Galvin","TotalSales","1133.4099999999999"
"2014","Fashions Direct","010-Womens","PA","4877","Barrett, Galvin","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4877","Barrett, Galvin","TotalUnits","59"
"2014","Fashions Direct","010-Womens","PA","4877","Barrett, Galvin","Variance","1133.41"
"2014","Fashions Direct","010-Womens","PA","4877","Barrett, Galvin","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4877","Buchanan, Alma","TotalSales","456.68"
"2014","Fashions Direct","010-Womens","PA","4877","Buchanan, Alma","TotalSalesLY","16.99"
"2014","Fashions Direct","010-Womens","PA","4877","Buchanan, Alma","TotalUnits","35"
"2014","Fashions Direct","010-Womens","PA","4877","Buchanan, Alma","Variance","439.69"
"2014","Fashions Direct","010-Womens","PA","4877","Buchanan, Alma","Variance %","25.87934078869924"
"2014","Fashions Direct","010-Womens","PA","4877","Wright, Howard","TotalSales","94.92"
"2014","Fashions Direct","010-Womens","PA","4877","Wright, Howard","TotalSalesLY","49.95"
"2014","Fashions Direct","010-Womens","PA","4877","Wright, Howard","TotalUnits","8"
"2014","Fashions Direct","010-Womens","PA","4877","Wright, Howard","Variance","44.97"
"2014","Fashions Direct","010-Womens","PA","4877","Wright, Howard","Variance %","0.9003003003003002"
"2014","Fashions Direct","010-Womens","PA","4877","Carr, Slade","TotalSales","0"
"2014","Fashions Direct","010-Womens","PA","4877","Carr, Slade","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4877","Carr, Slade","TotalUnits","0"
"2014","Fashions Direct","010-Womens","PA","4877","Carr, Slade","Variance","0"
"2014","Fashions Direct","010-Womens","PA","4877","Carr, Slade","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4402","Buchanan, Alma","TotalSales","3058.8500000000013"
"2014","Fashions Direct","010-Womens","PA","4402","Buchanan, Alma","TotalSalesLY","3024.8500000000013"
"2014","Fashions Direct","010-Womens","PA","4402","Buchanan, Alma","TotalUnits","431"
"2014","Fashions Direct","010-Womens","PA","4402","Buchanan, Alma","Variance","34"
"2014","Fashions Direct","010-Womens","PA","4402","Buchanan, Alma","Variance %","0.011240226788105196"
"2014","Fashions Direct","010-Womens","PA","4402","Clemons, Uma","TotalSales","350.25"
"2014","Fashions Direct","010-Womens","PA","4402","Clemons, Uma","TotalSalesLY","350.25"
"2014","Fashions Direct","010-Womens","PA","4402","Clemons, Uma","TotalUnits","82"
"2014","Fashions Direct","010-Womens","PA","4402","Clemons, Uma","Variance","0"
"2014","Fashions Direct","010-Womens","PA","4402","Clemons, Uma","Variance %","0"
"2014","Fashions Direct","010-Womens","PA","4402","Lynn, Farrah","TotalSales","1"
"2014","Fashions Direct","010-Womens","PA","4402","Lynn, Farrah","TotalSalesLY","1"
"2014","Fashions Direct","010-Womens","PA","4402","Lynn, Farrah","TotalUnits","1"
"2014","Fashions Direct","010-Womens","PA","4402","Lynn, Farrah","Variance","0"
"2014","Fashions Direct","010-Womens","PA","4402","Lynn, Farrah","Variance %","0"
"2014","Fashions Direct","010-Womens","PA","4311","Buchanan, Alma","TotalSales","3188.359999999999"
"2014","Fashions Direct","010-Womens","PA","4311","Buchanan, Alma","TotalSalesLY","3187.359999999999"
"2014","Fashions Direct","010-Womens","PA","4311","Buchanan, Alma","TotalUnits","598"
"2014","Fashions Direct","010-Womens","PA","4311","Buchanan, Alma","Variance","1"
"2014","Fashions Direct","010-Womens","PA","4311","Buchanan, Alma","Variance %","0.000313739270116962"
"2014","Fashions Direct","010-Womens","PA","4311","Carr, Slade","TotalSales","209.86"
"2014","Fashions Direct","010-Womens","PA","4311","Carr, Slade","TotalSalesLY","209.86"
"2014","Fashions Direct","010-Womens","PA","4311","Carr, Slade","TotalUnits","14"
"2014","Fashions Direct","010-Womens","PA","4311","Carr, Slade","Variance","0"
"2014","Fashions Direct","010-Womens","PA","4311","Carr, Slade","Variance %","0"
"2014","Fashions Direct","010-Womens","PA","4311","Clemons, Uma","TotalSales","5.5"
"2014","Fashions Direct","010-Womens","PA","4311","Clemons, Uma","TotalSalesLY","5.5"
"2014","Fashions Direct","010-Womens","PA","4311","Clemons, Uma","TotalUnits","6"
"2014","Fashions Direct","010-Womens","PA","4311","Clemons, Uma","Variance","0"
"2014","Fashions Direct","010-Womens","PA","4311","Clemons, Uma","Variance %","0"
"2014","Fashions Direct","010-Womens","PA","4275","Petty, Perry","TotalSales","1572.2300000000002"
"2014","Fashions Direct","010-Womens","PA","4275","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4275","Petty, Perry","TotalUnits","145"
"2014","Fashions Direct","010-Womens","PA","4275","Petty, Perry","Variance","1572.23"
"2014","Fashions Direct","010-Womens","PA","4275","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4275","Pierce, Amery","TotalSales","715.2900000000001"
"2014","Fashions Direct","010-Womens","PA","4275","Pierce, Amery","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4275","Pierce, Amery","TotalUnits","72"
"2014","Fashions Direct","010-Womens","PA","4275","Pierce, Amery","Variance","715.29"
"2014","Fashions Direct","010-Womens","PA","4275","Pierce, Amery","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4275","Carr, Slade","TotalSales","403.62"
"2014","Fashions Direct","010-Womens","PA","4275","Carr, Slade","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4275","Carr, Slade","TotalUnits","45"
"2014","Fashions Direct","010-Womens","PA","4275","Carr, Slade","Variance","403.62"
"2014","Fashions Direct","010-Womens","PA","4275","Carr, Slade","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4275","Long, Amy","TotalSales","239.73000000000002"
"2014","Fashions Direct","010-Womens","PA","4275","Long, Amy","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4275","Long, Amy","TotalUnits","27"
"2014","Fashions Direct","010-Womens","PA","4275","Long, Amy","Variance","239.73"
"2014","Fashions Direct","010-Womens","PA","4275","Long, Amy","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4275","Buchanan, Alma","TotalSales","199.67999999999998"
"2014","Fashions Direct","010-Womens","PA","4275","Buchanan, Alma","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4275","Buchanan, Alma","TotalUnits","33"
"2014","Fashions Direct","010-Womens","PA","4275","Buchanan, Alma","Variance","199.68"
"2014","Fashions Direct","010-Womens","PA","4275","Buchanan, Alma","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4275","Wright, Howard","TotalSales","121.89"
"2014","Fashions Direct","010-Womens","PA","4275","Wright, Howard","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4275","Wright, Howard","TotalUnits","15"
"2014","Fashions Direct","010-Womens","PA","4275","Wright, Howard","Variance","121.89"
"2014","Fashions Direct","010-Womens","PA","4275","Wright, Howard","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4275","Barrett, Galvin","TotalSales","20"
"2014","Fashions Direct","010-Womens","PA","4275","Barrett, Galvin","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4275","Barrett, Galvin","TotalUnits","5"
"2014","Fashions Direct","010-Womens","PA","4275","Barrett, Galvin","Variance","20"
"2014","Fashions Direct","010-Womens","PA","4275","Barrett, Galvin","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4574","Petty, Perry","TotalSales","1196.85"
"2014","Fashions Direct","010-Womens","PA","4574","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4574","Petty, Perry","TotalUnits","123"
"2014","Fashions Direct","010-Womens","PA","4574","Petty, Perry","Variance","1196.85"
"2014","Fashions Direct","010-Womens","PA","4574","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","PA","4574","Long, Amy","TotalSales","992.21"
"2014","Fashions Direct","010-Womens","PA","4574","Long, Amy","TotalSalesLY",
"2014","Fashions Direct","010-Womens","PA","4574","Long, Amy","TotalUnits","77"
"2014","Fashions Direct","010-Womens","PA","4574","Long, Amy","Variance","992.21"
"2014","Fashions Direct","010-Womens","PA","4574","Long, Amy","Variance %","NaN"
